Etiqueta,Tupla,Longitud,Latitud,ND,NDC,NiDC,NoDC,NBC,NCC,NLRC,NKC,NCCO,NCCW,KNN,KNNW
v10,32.50427983936:-116.97592020169,-116.97592020169,32.50427983936,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.06663626225048051,0.017072354854635402,1.0,0.017072354854635402,0.0,0.0,1.5,1.690752589111701
v11,32.49756584071:-116.98153674737,-116.98153674737,32.49756584071,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.012974093323649507,0.017234137286470125,1.0,0.017234137286470125,0.1111111111111111,0.0006898336399336443,2.0,2.0
v12,32.49745159999:-116.98190152914,-116.98190152914,32.49745159999,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.01214297849418203,0.016013435250407264,1.0,0.016013435250407264,0.1,0.0007097683898078697,2.5,2.91838752753644
v13,32.49707098018:-116.98576055601,-116.98576055601,32.49707098018,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.011642620286669856,0.017330552545064593,1.0,0.017330552545064593,0.0,0.0,2.0,2.0
v14,32.49691743062:-116.98772694949,-116.98772694949,32.49691743062,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.005813907882179137,0.015861308173421972,1.0,0.015861308173421972,0.0,0.0,2.5,2.64803612942866
v15,32.49683579476:-116.98879513266,-116.98879513266,32.49683579476,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.005367891008963581,0.015712869015454038,1.0,0.015712869015454038,0.0,0.0,2.0,2.0
v16,32.49799961851:-116.98895908959,-116.98895908959,32.49799961851,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.004921673000743194,0.015697712490146315,1.0,0.015697712490146315,0.0,0.0,2.0,2.0
v17,32.49703082679:-116.99369251996,-116.99369251996,32.49703082679,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.004475253857517974,0.0156945821005536,1.0,0.0156945821005536,0.0,0.0,2.0,2.0
v18,32.49665359798:-116.99555262991,-116.99555262991,32.49665359798,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.004028633579287922,0.015678429481121116,1.0,0.015678429481121116,0.0,0.0,2.0,2.0
v19,32.49675257133:-116.99587583676,-116.99587583676,32.49675257133,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0035832201110868635,0.015520030373906148,1.0,0.015520030373906148,0.0,0.0,1.5,1.125199279887472
v20,32.49795267836:-116.99781507388,-116.99781507388,32.49795267836,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.01410897185747621,1.0,0.01410897185747621,0.0,0.0,1.0,1.0
v21,32.49392473574:-117.00070917875,-117.00070917875,32.49392473574,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.013967866107544665,1.0,0.013967866107544665,0.0,0.0,1.0,1.0
v22,32.49335010845:-117.00015664369,-117.00015664369,32.49335010845,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.0139537555777566,1.0,0.0139537555777566,0.0,0.0,1.0,1.0
v23,32.49254245907:-116.99792504847,-116.99792504847,32.49254245907,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.013952344551147427,1.0,0.013952344551147427,0.0,0.0,1.0,1.0
v24,32.49167371417:-116.99809134275,-116.99809134275,32.49167371417,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.01395220346104348,1.0,0.01395220346104348,0.0,0.0,1.0,1.0
v25,32.49165787763:-116.99772656232,-116.99772656232,32.49165787763,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.013952189359567267,1.0,0.013952189359567267,0.0,0.0,1.0,1.0
v26,32.49236825648:-116.99681997567,-116.99681997567,32.49236825648,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.013952187953186734,1.0,0.013952187953186734,0.0,0.0,1.0,1.0
v27,32.49400844098:-116.99626744062,-116.99626744062,32.49400844098,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0015684507676820298,0.013952187815060075,1.0,0.013952187815060075,0.0,0.0,2.0,2.0
v28,32.49733735801:-116.98158368736,-116.98158368736,32.49733735801,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.005537595001406783,0.014158311290340925,1.0,0.014158311290340925,0.3333333333333333,0.002069500919800933,2.0,2.0
v29,32.50219308024:-116.97233677179,-116.97233677179,32.50219308024,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.060489232200601525,0.01426420409710345,1.0,0.01426420409710345,0.0,0.0,3.0,3.0
v30,32.50119544803:-116.97063721433,-116.97063721433,32.50119544803,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.06655264886168627,0.017140284629000038,1.0,0.017140284629000038,0.03571428571428571,0.0020250571286878865,2.6666666666666665,2.5366286755291174
v31,32.49638906334:-116.97452006218,-116.97452006218,32.49638906334,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.007760869611622018,0.017476622516902015,1.0,0.017476622516902015,0.0,0.0,2.3333333333333335,2.6186185616869078
v32,32.49565538463:-116.97193310201,-116.97193310201,32.49565538463,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.006239258158190343,0.016180390902340296,1.0,0.016180390902340296,0.0,0.0,3.0,3.0
v33,32.49469730842:-116.97055712477,-116.97055712477,32.49469730842,7,0.001569506726457399,0.0008968609865470852,0.0006726457399103139,0.013483742114489255,0.018757642104352927,1.0,0.018757642104352927,0.05263157894736842,0.000539839352702713,2.0,1.9588276604562986
v34,32.4945315263:-116.97018731653,-116.97018731653,32.4945315263,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.015387682740044617,0.01773385517914781,1.0,0.01773385517914781,0.07692307692307693,0.0007889959770270421,2.3333333333333335,2.659959797980588
v35,32.49289436908:-116.97077524127,-116.97077524127,32.49289436908,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.016741472732527744,0.017455332351720226,1.0,0.017455332351720226,0.0,0.0,2.3333333333333335,2.648457602200302
v36,32.48958213547:-116.97201222315,-116.97201222315,32.48958213547,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.01595687580763615,0.01728367337402672,1.0,0.01728367337402672,0.0,0.0,2.0,2.43094927965875
v37,32.4889056711:-116.97245612875,-116.97245612875,32.4889056711,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0051436757623268105,0.014285335027361056,1.0,0.014285335027361056,0.0,0.0,1.0,1.0
v38,32.48540901695:-116.97605431348,-116.97605431348,32.48540901695,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0051436757623268105,0.013985501868259422,1.0,0.013985501868259422,0.0,0.0,1.0,1.0
v39,32.48434789151:-116.97713256419,-116.97713256419,32.48434789151,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0051436757623268105,0.013955518902688695,1.0,0.013955518902688695,0.0,0.0,2.0,2.0
v40,32.47766634364:-116.97969407111,-116.97969407111,32.47766634364,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.0051436757623268105,0.013952520763093734,1.0,0.013952520763093734,0.0,0.0,1.5,1.1189068727178466
v41,32.47753963159:-116.97943121463,-116.97943121463,32.47753963159,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.006040134478864231,0.016929357510333184,1.0,0.016929357510333184,0.0,0.0,1.5,1.2717998228462424
v42,32.47616615194:-116.9768026498,-116.9768026498,32.47616615194,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.001344688074806131,0.015819165767353083,1.0,0.015819165767353083,0.0,0.0,2.0,2.0
v43,32.47422921588:-116.97821349174,-116.97821349174,32.47422921588,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.000896659851542253,0.015692615063913035,1.0,0.015692615063913035,0.0,0.0,2.0,2.0
v44,32.47047175674:-116.97956666484,-116.97956666484,32.47047175674,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0004484304932735426,0.01553729994829024,1.0,0.01553729994829024,0.0,0.0,1.5,1.689631832128133
v45,32.47000899475:-116.97755366832,-116.97755366832,32.47000899475,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0,0.014110698767198138,1.0,0.014110698767198138,0.0,0.0,2.0,2.0
v46,32.48420761357:-116.9768697077,-116.9768697077,32.48420761357,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0051436757623268105,0.01424990457237461,1.0,0.01424990457237461,0.0,0.0,1.0,1.0
v47,32.48510357862:-116.9758558327,-116.9758558327,32.48510357862,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0051436757623268105,0.013981959371500324,1.0,0.013981959371500324,0.0,0.0,1.0,1.0
v48,32.48872807121:-116.97210878402,-116.97210878402,32.48872807121,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0051436757623268105,0.013955164896617984,1.0,0.013955164896617984,0.0,0.0,3.0,3.0
v49,32.50010951077:-116.96877946602,-116.96877946602,32.50010951077,6,0.0013452914798206279,0.0004484304932735426,0.0008968609865470852,0.03685578131645557,0.01598621813306153,1.0,0.01598621813306153,0.03571428571428571,0.0020250571286878865,1.25,1.1303348517784646
v50,32.49930886035:-116.96734786302,-116.96734786302,32.49930886035,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.029522450056184046,0.014155589743102645,1.0,0.014155589743102645,0.0,0.0,1.0,1.0
v51,32.49869467922:-116.96637422114,-116.96637422114,32.49869467922,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.029522450056184053,0.013972527467914666,1.0,0.013972527467914666,0.0,0.0,3.0,3.0
v52,32.49401475507:-116.95851934686,-116.95851934686,32.49401475507,4,0.0008968609865470852,0.0002242152466367713,0.0006726457399103139,0.015329658165522111,0.014442159528331382,1.0,0.014442159528331382,0.16666666666666666,0.0029597902304187465,1.6666666666666667,1.1059433304756985
v53,32.53129473433:-117.0381022583,-117.0381022583,32.53129473433,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.001795204146522639,0.014126425416570434,1.0,0.014126425416570434,0.0,0.0,2.0,2.0
v54,32.53181375154:-117.03818097845,-117.03818097845,32.53181375154,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.012941881614317367,0.015521956989663424,1.0,0.015521956989663424,0.0,0.0,2.0,2.0
v55,32.53261511344:-117.03827317821,-117.03827317821,32.53261511344,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.02783174989076562,0.015679066358033022,1.0,0.015679066358033022,0.0,0.0,2.0,2.0
v56,32.53290937083:-117.0350897339,-117.0350897339,32.53290937083,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.030172087804991258,0.015677966179192027,1.0,0.015677966179192027,0.0,0.0,1.5,1.5603579035698447
v57,32.53204437706:-117.03500115546,-117.03500115546,32.53204437706,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.012681072410716619,0.015523461703818481,1.0,0.015523461703818481,0.0,0.0,1.5,1.740967333294543
v58,32.53110344312:-117.0348960539,-117.0348960539,32.53110344312,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.001961942631156505,0.015678771206476122,1.0,0.015678771206476122,0.0,0.0,2.0,2.0
v59,32.52972593556:-117.034731659,-117.034731659,32.52972593556,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.03064601502722189,0.015554844972346835,1.0,0.015554844972346835,0.0,0.0,1.0,1.0
v60,32.52832515255:-117.03457966614,-117.03457966614,32.52832515255,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.06345217840765797,0.015698991731365585,1.0,0.015698991731365585,0.0,0.0,2.0,2.0
v61,32.52699817231:-117.03442871206,-117.03442871206,32.52699817231,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.06345217840765797,0.014126866768917673,1.0,0.014126866768917673,0.0,0.0,2.0,2.3392374378398855
v62,32.52568173212:-117.0342789592,-117.0342789592,32.52568173212,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0363026454174603,0.013969655124035382,1.0,0.013969655124035382,0.0,0.0,2.0,2.0
v63,32.52428171362:-117.03411970121,-117.03411970121,32.52428171362,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.0363026454174603,0.013953934275982773,1.0,0.013953934275982773,0.0,0.0,1.5,1.61598538835413
v64,32.52341017714:-117.03400343925,-117.03400343925,32.52341017714,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.004069065437143615,0.013952362344372533,1.0,0.013952362344372533,0.0,0.0,2.0,2.0
v65,32.52299215403:-117.03376373083,-117.03376373083,32.52299215403,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.004069065437143615,0.013952205206462173,1.0,0.013952205206462173,0.0,0.0,1.0,1.0
v66,32.52289340848:-117.03330338269,-117.03330338269,32.52289340848,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0003981265211210825,0.013952189522807863,1.0,0.013952189522807863,0.0,0.0,2.0,2.0
v67,32.52295041729:-117.03249507523,-117.03249507523,32.52295041729,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.008936688066790582,0.01550596925579119,1.0,0.01550596925579119,0.0,0.0,2.0,2.2393815818893743
v68,32.52303136339:-117.03068286315,-117.03068286315,32.52303136339,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.07107214536098436,0.017455529445906018,1.0,0.017455529445906018,0.0,0.0,2.0,1.6800247680100027
v69,32.52305511103:-117.02965054929,-117.02965054929,32.52305511103,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.05233653010575402,0.01430252008078665,1.0,0.01430252008078665,0.0,0.0,2.0,2.0
v70,32.52250667813:-117.02543914586,-117.02543914586,32.52250667813,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.052336530105754,0.013987220189014538,1.0,0.013987220189014538,0.0,0.0,2.0,2.0
v71,32.52097896616:-117.02252358735,-117.02252358735,32.52097896616,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.026132525876705868,0.01395569063179706,1.0,0.01395569063179706,0.0,0.0,1.5,1.172343843782013
v72,32.52045907038:-117.02157609299,-117.02157609299,32.52045907038,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.06960163596473949,0.016898647885522037,1.0,0.016898647885522037,0.0,0.0,1.5,1.018561589897198
v73,32.51672361928:-117.0134657675,-117.0134657675,32.51672361928,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.014246833589802345,1.0,0.014246833589802345,0.0,0.0,1.0,1.0
v74,32.51423116125:-117.01078892827,-117.01078892827,32.51423116125,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.013981652278265885,1.0,0.013981652278265885,0.0,0.0,1.0,1.0
v75,32.51334453358:-117.0082676518,-117.0082676518,32.51334453358,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.01395513419482872,1.0,0.01395513419482872,0.0,0.0,1.0,1.0
v76,32.51179743331:-117.00076282561,-117.00076282561,32.51179743331,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.013952482414110337,1.0,0.013952482414110337,0.0,0.0,1.0,1.0
v77,32.51198968855:-116.99889332324,-116.99889332324,32.51198968855,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.013952217248595467,1.0,0.013952217248595467,0.0,0.0,1.0,1.0
v78,32.50997888321:-116.99622989237,-116.99622989237,32.50997888321,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.01395219074083386,1.0,0.01395219074083386,0.0,0.0,1.0,1.0
v79,32.50888976784:-116.98882296816,-116.98882296816,32.50888976784,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.054397108243379476,0.013952188091313393,1.0,0.013952188091313393,0.0,0.0,1.0,1.0
v80,32.50870089661:-116.98462799326,-116.98462799326,32.50870089661,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.05528230116626396,0.015347406744738319,1.0,0.015347406744738319,0.0,0.0,1.0,1.0
v81,32.50865339713:-116.98391318589,-116.98391318589,32.50865339713,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.05528230116626396,0.014091709691703841,1.0,0.014091709691703841,0.0,0.0,1.0,1.0
v82,32.50836047501:-116.98281481996,-116.98281481996,32.50836047501,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.05528230116626396,0.013966139988911786,1.0,0.013966139988911786,0.0,0.0,2.0,2.0
v83,32.49922855216:-116.96711048618,-116.96711048618,32.49922855216,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.03149368358347342,0.015869617019369075,1.0,0.015869617019369075,0.16666666666666666,0.00945026660054347,1.0,1.0
v84,32.49922891592:-116.96675903727,-116.96675903727,32.49922891592,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.0469293713545475,0.01555469212891988,1.0,0.01555469212891988,0.0,0.0,2.0,2.0
v85,32.49944967186:-116.96657715429,-116.96657715429,32.49944967186,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.04909066826731189,0.01551255566229734,1.0,0.01551255566229734,0.08333333333333333,0.006489997905874494,1.5,1.6878091142430711
v86,32.50129160289:-116.96508600063,-116.96508600063,32.50129160289,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0,0.014108224115084797,1.0,0.014108224115084797,0.5,0.038939987435246966,2.0,2.0
v87,32.50350961104:-116.9632950452,-116.9632950452,32.50350961104,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.04909066826731187,0.015519046296800744,1.0,0.015519046296800744,0.08333333333333333,0.006489997905874494,1.5,1.1244618721151565
v88,32.5039258287:-116.96298256651,-116.96298256651,32.5039258287,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.05454097052305731,0.015664553565742284,1.0,0.015664553565742284,0.0,0.0,1.0,1.0
v89,32.50669453942:-116.96081936494,-116.96081936494,32.50669453942,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.0498829772527476,0.014123423911707777,1.0,0.014123423911707777,0.0,0.0,1.0,1.0
v90,32.50773957097:-116.96031511098,-116.96031511098,32.50773957097,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.04988297725274759,0.013969311176096861,1.0,0.013969311176096861,0.0,0.0,1.0,1.0
v91,32.50883208977:-116.96039289504,-116.96039289504,32.50883208977,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.04988297725274758,0.013953900020571277,1.0,0.013953900020571277,0.0,0.0,1.0,1.0
v92,32.51221621946:-116.96130265245,-116.96130265245,32.51221621946,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.0628077289967599,0.015347734594642554,1.0,0.015347734594642554,0.0,0.0,2.0,2.0
v93,32.51320881771:-116.96169376642,-116.96169376642,32.51320881771,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.06280772899675992,0.014091742440279054,1.0,0.014091742440279054,0.0,0.0,1.5,1.6044654002029715
v94,32.51590713054:-116.96273714841,-116.96273714841,32.51590713054,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.06064251234586547,0.013966143241166766,1.0,0.013966143241166766,0.0,0.0,1.0,1.0
v95,32.51635947753:-116.96268081933,-116.96268081933,32.51635947753,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.04147883869788367,0.013953583333812502,1.0,0.013953583333812502,0.0,0.0,1.0,1.0
v96,32.51672814048:-116.96243673831,-116.96243673831,32.51672814048,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.04147883869788368,0.013952327348099865,1.0,0.013952327348099865,0.0,0.0,1.0,1.0
v97,32.51768665951:-116.96103440769,-116.96103440769,32.51768665951,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.04147883869788368,0.013952201753295692,1.0,0.013952201753295692,0.0,0.0,2.0,2.0
v98,32.5200844859:-116.95892304316,-116.95892304316,32.5200844859,3,0.0006726457399103139,0.0002242152466367713,0.0004484304932735426,0.04147883869788369,0.013952189196326667,1.0,0.013952189196326667,0.0,0.0,1.0,1.0
v99,32.52054134079:-116.95498824656,-116.95498824656,32.52054134079,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.018300111736880398,0.013952187940629766,1.0,0.013952187940629766,0.0,0.0,1.0,1.0
v100,32.51935397214:-116.9514530924,-116.9514530924,32.51935397214,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.018300111736880398,0.013952187815060075,1.0,0.013952187815060075,0.0,0.0,1.0,1.0
v101,32.51952812246:-116.94888890326,-116.94888890326,32.51952812246,2,0.0004484304932735426,0.0002242152466367713,0.0002242152466367713,0.018300111736880394,0.013952187802503107,1.0,0.013952187802503107,0.0,0.0,3.0,3.0000000000000004
v102,32.51849905863:-116.94506138831,-116.94506138831,32.51849905863,7,0.001569506726457399,0.0008968609865470852,0.0006726457399103139,0.06570930318305147,0.01875508785361295,1.0,0.01875508785361295,0.0,0.0,2.0,2.0
v103,32.52099535898:-116.9422202564,-116.9422202564,32.52099535898,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.06353148889607732,0.016036263167129614,1.0,0.016036263167129614,0.0,0.0,2.5,2.382213961322334
v104,32.52108525905:-116.93560525909,-116.93560525909,32.52108525905,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.06351987334954821,0.016037899214623685,1.0,0.016037899214623685,0.0,0.0,3.0,2.7491857508393145
v105,32.522712162:-116.93213896355,-116.93213896355,32.522712162,8,0.0017937219730941704,0.0008968609865470852,0.0008968609865470852,0.07132496144685997,0.018773087829214233,1.0,0.018773087829214233,0.0,0.0,1.75,1.5345808894523563
v106,32.52351081664:-116.93018317491,-116.93018317491,32.52351081664,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.053520576780377575,0.016163985699475903,1.0,0.016163985699475903,0.0,0.0,3.5,3.4322801545499693
v107,32.52378898816:-116.92735076219,-116.92735076219,32.52378898816,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.06706125656315898,0.017297125780511294,1.0,0.017297125780511294,0.0,0.0,2.0,1.545055025611483
v108,32.52400044204:-116.92556306854,-116.92556306854,32.52400044204,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.05037567843804399,0.017285432115665116,1.0,0.017285432115665116,0.0,0.0,2.0,1.9295000268779854
v109,32.5250237902:-116.91749096453,-116.91749096453,32.5250237902,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.01600134272715663,0.016035359128144765,1.0,0.016035359128144765,0.0,0.0,3.0,3.0
v110,32.52565561936:-116.91758943186,-116.91758943186,32.52565561936,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.015615101400869882,0.017498526604856336,1.0,0.017498526604856336,0.0,0.0,2.3333333333333335,2.5535077639213855
v111,32.52656387157:-116.91561341554,-116.91561341554,32.52656387157,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.01469044623626854,0.01748399444971937,1.0,0.01748399444971937,0.0,0.0,2.3333333333333335,2.4680304363113224
v112,32.52727397465:-116.91431522637,-116.91431522637,32.52727397465,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.014161802196989273,0.01587682513396855,1.0,0.01587682513396855,0.0,0.0,2.5,2.7118782631053753
v113,32.52780145832:-116.91437423297,-116.91437423297,32.52780145832,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.013877950225508974,0.01571462005967043,1.0,0.01571462005967043,0.0,0.0,2.0,2.0
v114,32.52861275247:-116.91361248762,-116.91361248762,32.52861275247,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.013631713618177952,0.015699719608632003,1.0,0.015699719608632003,0.0,0.0,2.0,2.0
v115,32.52895761908:-116.9116853191,-116.9116853191,32.52895761908,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.013405867431131462,0.01571291304018744,1.0,0.01571291304018744,0.0,0.0,2.0,2.0
v116,32.53043827334:-116.91106304593,-116.91106304593,32.53043827334,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.01320515983818442,0.01585974594834879,1.0,0.01585974594834879,0.0,0.0,2.5,2.408961566158269
v117,32.53150055719:-116.91133797705,-116.91133797705,32.53150055719,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.01337684560541335,0.01731488874332226,1.0,0.01731488874332226,0.0,0.0,2.0,2.0
v118,32.53433625494:-116.91065669328,-116.91065669328,32.53433625494,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.011557966876709957,0.015859765160511394,1.0,0.015859765160511394,0.0,0.0,3.0,2.9999999999999996
v119,32.53860320419:-116.91105366021,-116.91105366021,32.53860320419,5,0.0011210762331838565,0.0004484304932735426,0.0006726457399103139,0.026093966215730936,0.01571310627938374,1.0,0.01571310627938374,0.0,0.0,1.6666666666666667,1.9467108382919658
v120,32.53893107365:-116.91107511654,-116.91107511654,32.53893107365,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,0.011519148901741378,0.01585598406878388,1.0,0.01585598406878388,0.0,0.0,4.0,4.0
v121,32.53879088424:-116.9126308018,-116.9126308018,32.53879088424,7,0.001569506726457399,0.0006726457399103139,0.0008968609865470852,0.018965260194966197,0.017320121470896763,1.0,0.017320121470896763,0.02631578947368421,0.0013862750823629606,1.5,1.501608756509872
v122,32.53865972267:-116.9141647493,-116.9141647493,32.53865972267,3,0.0006726457399103139,0.0004484304932735426,0.0002242152466367713,8.18870888423373e-05,0.015701637045244923,1.0,0.015701637045244923,0.16666666666666666,0.00877974218829875,2.0,2.0
v123,32.5384515944:-116.91659882527,-116.91659882527,32.5384515944,5,0.0011210762331838565,0.0006726457399103139,0.0004484304932735426,0.0016602841590283223,0.017466712469049878,1.0,0.017466712469049878,0.05555555555555555,0.0029265807294329167,2.0,2.0
v124,32.5382467987:-116.91899392113,-116.91899392113,32.5382467987,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.001899306601253442,0.016075543865071984,1.0,0.016075543865071984,0.0,0.0,2.5,2.775731595081599
v125,32.54165730438:-116.91940272902,-116.91940272902,32.54165730438,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.0023353475404687823,0.017719155024322277,1.0,0.017719155024322277,0.0,0.0,2.6666666666666665,2.6195900878793394
v126,32.54185704476:-116.91699208045,-116.91699208045,32.54185704476,6,0.0013452914798206279,0.0006726457399103139,0.0006726457399103139,0.001986794903972793,0.017721455348034664,1.0,0.017721455348034664,0.0,0.0,3.0,3.2636851083893896
v127,32.54033299299:-116.91678822577,-116.91678822577,32.54033299299,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.00022889202229720785,0.016075773280896044,1.0,0.016075773280896044,0.0,0.0,2.5,2.4482144028197315
v128,32.53814862501:-116.9201581585,-116.9201581585,32.53814862501,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.002712840468102174,0.015734542557457088,1.0,0.015734542557457088,0.0,0.0,2.5,2.8896800504090443
v129,32.5378346234:-116.92011150708,-116.92011150708,32.5378346234,4,0.0008968609865470852,0.0004484304932735426,0.0004484304932735426,0.0036303866212151438,0.01570025484943663,1.0,0.01570025484943663,0.0,0.0,2.0,2.0
