frontera,vertice,regret,maxregret,distance
36.0,v4012,0.0,0.034762174,0.0
36.0,v2065,0.0,0.10724754,0.0
36.0,v367,0.0,0.06877033,0.0
36.0,v44,0.12605043,0.009229415,0.0
36.0,v3705,0.2509804,0.010398408,0.0
36.0,v873,0.0,0.1135409,0.0
36.0,v3698,0.2509804,0.02992038,0.0
36.0,v4217,0.0011204482,0.023435844,0.0
36.0,v650,0.2509804,0.014047083,0.0
36.0,v2525,0.0,0.055928748,0.0
36.0,v648,0.2509804,0.018149272,0.0
36.0,v3822,0.0,0.16463098,0.0
36.0,v4454,0.2509804,0.028828751,0.0
36.0,v1946,0.0,0.026328044,0.0
36.0,v2144,0.0,0.14020668,0.0
36.0,v3270,0.2509804,0.010003175,0.0
36.0,v2254,0.24985994,0.023947671,0.0
36.0,v1737,0.2509804,0.014991153,0.0
36.0,v406,5.602241E-4,0.017247075,0.0
36.0,v3251,0.2509804,0.030411642,0.0
36.0,v3319,0.2509804,0.014786755,0.0
36.0,v1127,0.12605043,0.023438301,0.0
36.0,v1806,0.24985994,0.029485403,0.0
36.0,v2764,0.2509804,0.011931705,0.0
36.0,v1662,0.24985994,0.029533003,0.0
36.0,v1314,0.0,0.023819681,0.0
36.0,v3351,0.2509804,0.014046255,0.0
36.0,v2633,0.2509804,0.01567648,0.0
36.0,v4145,0.2509804,0.014047075,0.0
35.0,v2145,0.0,0.14020668,0.0
35.0,v2756,0.2509804,0.020995073,0.0
35.0,v2652,0.2509804,0.023484986,0.0
35.0,v3095,0.24985994,0.029613093,0.0
35.0,v3180,0.2509804,0.029581318,0.0
35.0,v1559,0.2509804,0.014704968,0.0
35.0,v2342,0.0,0.038974717,0.0
35.0,v1435,0.2509804,0.018149272,0.0
35.0,v3794,0.2509804,0.018155899,0.0
35.0,v95,0.0,0.18961398,0.0
35.0,v874,0.0,0.11288483,0.0
35.0,v2140,0.0,0.1402067,0.0
35.0,v1945,0.0,0.026335156,0.0
35.0,v4002,5.602241E-4,0.03126856,0.0
35.0,v2786,0.24985994,0.017329238,0.0
35.0,v1586,0.24985994,0.015079942,0.0
35.0,v3293,0.0,0.079764135,0.0
35.0,v1800,0.12605043,0.022095984,0.0
35.0,v2066,0.0,0.10724754,0.0
35.0,v835,0.0,0.06654799,0.0
35.0,v2125,0.2509804,0.024171602,0.0
35.0,v1905,0.2509804,0.030603653,0.0
35.0,v3957,0.2509804,0.010995669,0.0
35.0,v617,0.0,0.15728666,0.0
35.0,v1042,0.0,0.059921045,0.0
35.0,v516,0.2509804,0.015372313,0.0
35.0,v2621,0.24985994,0.02592174,0.0
35.0,v3132,0.0,0.1379715,0.0
35.0,v2341,0.0,0.038987607,0.0
35.0,v618,0.0,0.15728086,0.0
35.0,v2215,0.2509804,0.016109372,0.0
35.0,v2524,0.0,0.055928748,0.0
35.0,v3197,0.16825397,0.01769492,0.0
35.0,v649,0.2509804,0.016101658,0.0
35.0,v2399,0.0,0.014866804,0.0
35.0,v2646,0.2509804,0.025994282,0.0
35.0,v3717,0.2509804,0.015504074,0.0
35.0,v532,0.2509804,0.029374951,0.0
35.0,v4426,0.2509804,0.030278651,0.0
35.0,v3694,0.2509804,0.02379733,0.0
35.0,v2136,0.0,0.14084066,0.0
35.0,v1869,0.2509804,0.030410334,0.0
35.0,v2133,0.2509804,0.008128399,0.0
35.0,v3179,0.2509804,0.030895771,0.0
35.0,v2689,0.2509804,0.014057591,0.0
35.0,v450,0.1254902,0.031711742,0.0
34.0,v3495,0.0,0.20475952,0.0
34.0,v619,0.0,0.15728028,0.0
34.0,v293,0.1254902,0.031677693,0.0
34.0,v1085,0.2509804,0.024615811,0.0
34.0,v3494,0.0,0.20481817,0.0
34.0,v1944,0.0,0.026406275,0.0
34.0,v449,0.1254902,0.03280699,0.0
34.0,v533,0.2509804,0.027438693,0.0
34.0,v620,0.0,0.15728022,0.0
34.0,v2668,0.2509804,0.011271206,0.0
34.0,v2816,0.2509804,0.031614553,0.0
34.0,v4011,0.0,0.03477366,0.0
34.0,v292,0.24985994,0.031683497,0.0
34.0,v96,0.0,0.18960825,0.0
34.0,v2340,0.0,0.0391165,0.0
34.0,v2137,0.0,0.14063941,0.0
34.0,v3337,0.2509804,0.01812157,0.0
34.0,v2146,0.0,0.14020668,0.0
34.0,v1043,0.0,0.059921045,0.0
34.0,v2450,0.0,0.15941495,0.0
34.0,v237,0.2509804,0.009947041,0.0
34.0,v4440,0.24985994,0.027716735,0.0
34.0,v1882,0.16825397,0.03130383,0.0
34.0,v3133,0.0,0.1379715,0.0
34.0,v3641,0.24985994,0.02124259,0.0
34.0,v448,0.24985994,0.032806996,0.0
34.0,v3352,0.2509804,0.016093438,0.0
34.0,v2104,0.24985994,0.033431146,0.0
34.0,v1342,0.1254902,0.02252744,0.0
34.0,v2235,0.0,0.14030135,0.0
34.0,v1134,5.602241E-4,0.03149863,0.0
34.0,v4455,0.2509804,0.030273708,0.0
34.0,v1916,0.2509804,0.031657446,0.0
34.0,v1773,0.2509804,0.031942327,0.0
34.0,v1796,0.0,0.054418292,0.0
34.0,v1922,0.2509804,0.018482376,0.0
34.0,v2449,0.0,0.16006008,0.0
34.0,v836,0.0,0.06654799,0.0
34.0,v43,0.2509804,0.011989345,0.0
34.0,v2398,0.0,0.014866809,0.0
34.0,v1341,0.24985994,0.02252744,0.0
34.0,v2067,0.0,0.10724754,0.0
34.0,v1854,0.12605043,0.009215382,0.0
34.0,v1731,0.24985994,0.032902915,0.0
34.0,v2523,0.0,0.055928748,0.0
34.0,v4297,0.24985994,0.022219641,0.0
34.0,v3947,0.2509804,0.01813877,0.0
34.0,v3719,0.2509804,0.018473836,0.0
33.0,v4422,0.2509804,0.02754925,0.0
33.0,v2750,0.2509804,0.023472771,0.0
33.0,v2631,0.2509804,0.018739462,0.0
33.0,v1739,0.2509804,0.012842434,0.0
33.0,v2231,0.0,0.1403803,0.0
33.0,v2230,0.0,0.1410908,0.0
33.0,v1305,0.2509804,0.019969724,0.0
33.0,v2236,0.0,0.14030135,0.0
33.0,v1263,0.2509804,0.021901496,0.0
33.0,v2980,0.24985994,5.820573E-4,0.0
33.0,v3699,0.2509804,0.0319348,0.0
33.0,v515,0.2509804,0.016412908,0.0
33.0,v2451,0.0,0.15935043,0.0
33.0,v3514,0.2509804,0.01839281,0.0
33.0,v4146,0.2509804,0.016101575,0.0
33.0,v2129,0.2509804,0.015936526,0.0
33.0,v2233,0.0,0.14030214,0.0
33.0,v4010,0.0,0.034888502,0.0
33.0,v4370,0.2509804,0.013263103,0.0
33.0,v1521,0.2509804,0.02720341,0.0
33.0,v1828,0.0,0.18180804,0.0
33.0,v959,0.2509804,0.01867934,0.0
33.0,v1706,0.0,0.114766024,0.0
33.0,v3438,0.12605043,0.01946405,0.0
33.0,v3388,0.2509804,0.016100828,0.0
33.0,v2232,0.0,0.14030924,0.0
33.0,v2147,0.0,0.14020668,0.0
33.0,v1431,0.12605043,0.0092236,0.0
33.0,v3711,0.2509804,0.01407557,0.0
33.0,v1137,0.12605043,0.01324253,0.0
33.0,v2339,0.0,0.040405426,0.0
33.0,v2068,0.0,0.10724754,0.0
33.0,v473,0.12605043,0.026696388,0.0
33.0,v15,0.2509804,0.03252832,0.0
33.0,v1943,0.0,0.02711747,0.0
33.0,v2931,0.12605043,0.015298286,0.0
33.0,v659,0.0,0.21798576,0.0
33.0,v2813,0.2509804,0.03350154,0.0
33.0,v2452,0.0,0.15934397,0.0
33.0,v651,0.2509804,0.011931788,0.0
33.0,v660,0.0,0.21660006,0.0
33.0,v1677,0.2509804,0.01103202,0.0
33.0,v3171,0.24985994,0.028554684,0.0
33.0,v2522,0.0,0.055928748,0.0
32.0,v4448,0.2509804,0.022962173,0.0
32.0,v2292,0.0,0.067990296,0.0
32.0,v643,0.2509804,0.028362088,0.0
32.0,v2747,0.2509804,0.01741241,0.0
32.0,v1707,0.0,0.113389395,0.0
32.0,v2579,0.2509804,0.012183379,0.0
32.0,v3513,0.2509804,0.020377472,0.0
32.0,v4419,0.24985994,0.020405274,0.0
32.0,v2069,0.0,0.10724754,0.0
32.0,v1442,0.2509804,0.03245214,0.0
32.0,v2521,0.0,0.055928748,0.0
32.0,v3037,0.2509804,0.01199076,0.0
32.0,v1665,0.2509804,0.01649436,0.0
32.0,v3012,0.2509804,0.010891278,0.0
32.0,v2234,0.0,0.14030142,0.0
32.0,v3937,0.24985994,0.0011070574,0.0
32.0,v5,0.0,0.20758994,0.0
32.0,v3588,0.2509804,0.019406019,0.0
32.0,v1876,0.2509804,0.033341777,0.0
32.0,v1880,0.2509804,0.032853343,0.0
32.0,v1003,0.0,0.048165906,0.0
32.0,v2291,0.0,0.06921564,0.0
32.0,v1740,0.2509804,0.011977849,0.0
32.0,v1712,0.24985994,0.041478373,0.0
32.0,v1307,0.2509804,0.016691083,0.0
32.0,v2148,0.0,0.14020668,0.0
32.0,v3927,0.2509804,0.03352569,0.0
32.0,v1788,0.12605043,0.009290046,0.0
32.0,v3010,0.2509804,0.013249507,0.0
32.0,v4009,0.0,0.036036942,0.0
32.0,v4449,0.2509804,0.023631545,0.0
32.0,v4392,0.24985994,0.035555527,0.0
32.0,v1667,0.24985994,0.04092878,0.0
32.0,v655,0.0,0.14424747,0.0
32.0,v2487,0.2509804,0.020187136,0.0
32.0,v1147,0.1254902,0.028613368,0.0
32.0,v4243,0.4997199,0.001336732,0.0
32.0,v1871,0.2509804,0.030269885,0.0
32.0,v2237,0.0,0.14030135,0.0
32.0,v983,0.0,0.051309448,0.0
32.0,v90,0.0,0.22811694,0.0
32.0,v3945,0.2509804,0.014067971,0.0
32.0,v2658,0.2509804,0.016217627,0.0
32.0,v89,0.0,0.22882168,0.0
32.0,v1963,0.24985994,0.0050819693,0.0
32.0,v2541,0.0,0.20085129,0.0
32.0,v2943,0.2509804,0.022166701,0.0
32.0,v656,0.0,0.14360866,0.0
31.0,v2826,0.2509804,0.0092901215,0.0
31.0,v2045,0.2509804,0.018149272,0.0
31.0,v130,0.2509804,0.023127947,0.0
31.0,v2760,0.12605043,0.022460874,0.0
31.0,v1440,0.2509804,0.028370226,0.0
31.0,v1781,0.16825397,0.040632863,0.0
31.0,v402,0.1254902,0.024614638,0.0
31.0,v837,0.0,0.06654799,0.0
31.0,v2428,0.0,0.1480198,0.0
31.0,v3120,0.24985994,0.053850096,0.0
31.0,v3335,0.2509804,0.014046088,0.0
31.0,v1904,0.2509804,0.028502002,0.0
31.0,v3474,0.12605043,0.009313328,0.0
31.0,v3056,0.37591037,0.009189615,0.0
31.0,v2678,0.0,0.01279563,0.0
31.0,v2788,0.0,0.2082993,0.0
31.0,v3755,0.2509804,0.03421303,0.0
31.0,v475,0.2509804,0.02597966,0.0
31.0,v136,0.0,0.21999401,0.0
31.0,v2520,0.0,0.055928756,0.0
31.0,v3556,0.25042018,0.02065776,0.0
31.0,v91,0.0,0.22804646,0.0
31.0,v3338,0.2509804,0.020161225,0.0
31.0,v1065,5.602241E-4,0.03992751,0.0
31.0,v1915,0.2509804,0.03316427,0.0
31.0,v2632,0.2509804,0.01694484,0.0
31.0,v3038,0.12605043,0.009229558,0.0
31.0,v982,0.0,0.051309448,0.0
31.0,v3865,0.2509804,0.03572358,0.0
31.0,v1924,0.2509804,0.022017153,0.0
31.0,v2656,0.2509804,0.017942645,0.0
31.0,v2640,0.2509804,0.016580248,0.0
31.0,v2944,0.2509804,0.023479743,0.0
31.0,v3742,0.2509804,0.035098936,0.0
31.0,v3560,0.24985994,0.037061792,0.0
31.0,v3842,0.2509804,0.00790908,0.0
31.0,v2238,0.0,0.14030135,0.0
31.0,v2755,0.2509804,0.022683466,0.0
31.0,v3788,0.0,0.04984681,0.0
31.0,v819,0.0,0.06800104,0.0
31.0,v1583,5.602241E-4,0.06833618,0.0
31.0,v203,0.12605043,0.04581332,0.0
31.0,v3350,0.2509804,0.011931705,0.0
31.0,v3949,0.2509804,0.022209654,0.0
31.0,v1668,0.24985994,0.037709106,0.0
31.0,v2443,0.0,0.23156863,0.0
31.0,v3108,0.4997199,0.0014007146,0.0
31.0,v1709,0.0,0.11323797,0.0
31.0,v4180,0.2509804,0.01670138,0.0
31.0,v3546,0.2509804,0.033891436,0.0
31.0,v1708,0.0,0.11325173,0.0
31.0,v1002,0.0,0.048740126,0.0
31.0,v2972,0.12605043,0.031666327,0.0
31.0,v1377,0.24985994,0.03760173,0.0
31.0,v383,0.1254902,0.048825957,0.0
31.0,v1126,0.12605043,0.036434516,0.0
31.0,v2763,0.2509804,0.014046255,0.0
31.0,v2070,0.0,0.10724754,0.0
31.0,v4432,0.2509804,0.013402997,0.0
31.0,v3252,0.2509804,0.03245214,0.0
31.0,v2822,0.2509804,0.020262584,0.0
31.0,v3936,0.0,0.002470227,0.0
31.0,v429,0.24985994,0.044613753,0.0
31.0,v2224,0.0,0.23930351,0.0
31.0,v3349,0.12605043,0.0092235925,0.0
31.0,v1309,0.2509804,0.014154596,0.0
30.0,v2843,0.1254902,0.034390632,0.0
30.0,v2629,0.2509804,0.022657922,0.0
30.0,v2635,0.2509804,0.014219697,0.0
30.0,v1912,0.2509804,0.038650975,0.0
30.0,v2397,0.0,0.014866867,0.0
30.0,v4042,0.0,0.062254746,0.0
30.0,v4041,0.0,0.06288638,0.0
30.0,v388,0.24985994,0.050708245,0.0
30.0,v3718,0.2509804,0.016933823,0.0
30.0,v530,0.24985994,0.01983542,0.0
30.0,v3275,0.2509804,0.033600833,0.0
30.0,v2842,0.24985994,0.034390632,0.0
30.0,v4225,0.24985994,0.024972474,0.0
30.0,v1845,0.16825397,0.038349885,0.0
30.0,v2288,0.2509804,0.011932376,0.0
30.0,v445,0.24985994,0.039272815,0.0
30.0,v4170,0.2509804,0.01836,0.0
30.0,v3598,0.2509804,0.03885911,0.0
30.0,v1153,0.0,0.24456917,0.0
30.0,v3013,0.2509804,0.009885247,0.0
30.0,v2998,0.4997199,0.0014801578,0.0
30.0,v2653,0.2509804,0.021670567,0.0
30.0,v3996,0.0,0.013493748,0.0
30.0,v1537,0.0844071,0.05724528,0.0
30.0,v3858,0.24985994,0.032338478,0.0
30.0,v430,0.0011204482,0.05268985,0.0
30.0,v1152,0.0,0.24630456,0.0
30.0,v3615,0.2509804,0.018885622,0.0
30.0,v3378,0.2509804,0.038494043,0.0
30.0,v3506,0.0,0.21163613,0.0
30.0,v389,5.602241E-4,0.050695594,0.0
30.0,v1441,0.2509804,0.030411642,0.0
30.0,v446,5.602241E-4,0.039267063,0.0
30.0,v4101,0.24985994,0.036049314,0.0
30.0,v2445,0.0,0.23156162,0.0
30.0,v2519,0.0,0.05592882,0.0
30.0,v3997,0.24985994,0.013430452,0.0
30.0,v2040,0.2509804,0.028370226,0.0
30.0,v354,5.602241E-4,0.07397649,0.0
30.0,v2868,0.12605043,0.041565184,0.0
30.0,v981,0.0,0.05130945,0.0
30.0,v2444,0.0,0.23156226,0.0
30.0,v3599,0.2509804,0.03684397,0.0
30.0,v3655,0.2509804,0.034435928,0.0
30.0,v3683,0.37591037,0.010558715,0.0
30.0,v2735,0.2509804,0.021221137,0.0
30.0,v2765,0.12605043,0.0092235925,0.0
30.0,v4128,0.24985994,0.0548621,0.0
30.0,v4423,0.2509804,0.028197294,0.0
30.0,v3787,0.0,0.049846817,0.0
29.0,v2650,0.37591037,0.008481272,0.0
29.0,v3604,0.16825397,0.030103564,0.0
29.0,v511,0.2509804,0.022343528,0.0
29.0,v3043,0.0,0.07236381,0.0
29.0,v2518,0.0,0.055929463,0.0
29.0,v169,0.25042018,0.02405758,0.0
29.0,v1135,0.25042018,0.03502096,0.0
29.0,v1512,5.602241E-4,0.055533916,0.0
29.0,v2043,0.2509804,0.022240458,0.0
29.0,v1477,5.602241E-4,0.07860604,0.0
29.0,v980,0.0,0.05130945,0.0
29.0,v3802,0.12605043,0.022469794,0.0
29.0,v1412,0.24985994,0.0376638,0.0
29.0,v3431,0.0011204482,0.040066164,0.0
29.0,v2391,0.0,0.021424487,0.0
29.0,v3519,0.25154063,0.013450341,0.0
29.0,v3086,0.0,0.019973136,0.0
29.0,v864,0.24985994,0.051136028,0.0
29.0,v4372,0.2509804,0.010665029,0.0
29.0,v3410,0.24985994,0.053053975,0.0
29.0,v4179,0.2509804,0.014595038,0.0
29.0,v1273,0.0,0.020996628,0.0
29.0,v3503,0.0,0.21163613,0.0
29.0,v3353,0.2509804,0.018067887,0.0
29.0,v1612,0.24985994,0.057923988,0.0
29.0,v918,0.2509804,0.028660405,0.0
29.0,v865,0.0,0.05915045,0.0
29.0,v761,0.0,0.091701865,0.0
29.0,v19,0.12605043,0.023485428,0.0
29.0,v3276,0.2509804,0.034811806,0.0
29.0,v1446,0.2509804,0.0406041,0.0
29.0,v4001,0.25042018,0.037011847,0.0
29.0,v534,0.2509804,0.025457762,0.0
29.0,v3843,0.2509804,0.00790908,0.0
29.0,v1051,5.602241E-4,0.041836023,0.0
29.0,v3867,0.2509804,0.034676533,0.0
29.0,v2558,0.4997199,0.0022426723,0.0
29.0,v2036,0.2509804,0.036529545,0.0
29.0,v3572,0.24985994,0.044647682,0.0
29.0,v1484,0.12605043,0.029602297,0.0
29.0,v1649,0.12605043,0.052493095,0.0
29.0,v3614,0.2509804,0.019024532,0.0
29.0,v529,0.0,0.021571036,0.0
29.0,v3564,0.37591037,0.011078255,0.0
29.0,v2810,0.2509804,0.03673822,0.0
29.0,v139,0.24985994,0.063317426,0.0
29.0,v965,0.0,0.040294334,0.0
29.0,v917,0.2509804,0.02812693,0.0
29.0,v3831,0.24985994,6.544765E-4,0.0
29.0,v3233,0.0,0.24942133,0.0
29.0,v1925,0.2509804,0.023898534,0.0
29.0,v2127,0.2509804,0.020010138,0.0
29.0,v2749,0.2509804,0.021410817,0.0
29.0,v355,5.602241E-4,0.07665883,0.0
29.0,v4143,0.12605043,0.0092236,0.0
29.0,v3924,0.2509804,0.034421705,0.0
29.0,v2035,0.2509804,0.0385599,0.0
29.0,v2396,0.0,0.014867442,0.0
29.0,v1011,0.0,0.029385978,0.0
29.0,v1777,0.16825397,0.043736495,0.0
29.0,v3600,0.2509804,0.034834642,0.0
29.0,v3087,0.24985994,0.019972563,0.0
28.0,v3475,0.37591037,0.012820156,0.0
28.0,v1653,0.12605043,0.05795785,0.0
28.0,v1868,0.2509804,0.030564927,0.0
28.0,v1272,0.0,0.020996694,0.0
28.0,v3955,0.37591037,0.008716281,0.0
28.0,v3786,0.0,0.04984688,0.0
28.0,v3950,0.2509804,0.024245162,0.0
28.0,v3601,0.2509804,0.032933056,0.0
28.0,v760,0.0,0.09170334,0.0
28.0,v3234,0.0,0.24942133,0.0
28.0,v1387,0.12605043,0.053037554,0.0
28.0,v964,0.0,0.040358804,0.0
28.0,v3511,0.2509804,0.02456139,0.0
28.0,v3687,0.2509804,0.012514705,0.0
28.0,v3709,0.37591037,0.012722217,0.0
28.0,v3407,0.12605043,0.009224286,0.0
28.0,v2556,0.24985994,0.045518395,0.0
28.0,v2734,0.2509804,0.023185238,0.0
28.0,v436,0.24985994,0.008787951,0.0
28.0,v1304,0.2509804,0.021923061,0.0
28.0,v3864,0.2509804,0.036303677,0.0
28.0,v1678,0.4997199,0.0020817462,0.0
28.0,v4165,0.2509804,0.027889939,0.0
28.0,v2907,0.0011204482,0.043047007,0.0
28.0,v1717,0.4997199,0.0028525055,0.0
28.0,v1513,0.24985994,0.048989337,0.0
28.0,v202,0.1254902,0.053351898,0.0
28.0,v4083,0.4997199,9.6993573E-4,0.0
28.0,v2289,0.12605043,0.0092236595,0.0
28.0,v3329,0.2509804,0.012038522,0.0
28.0,v2660,0.2509804,0.015255026,0.0
28.0,v2390,0.0,0.021424495,0.0
28.0,v2217,0.2509804,0.011931866,0.0
28.0,v3042,0.0,0.0735247,0.0
28.0,v1027,5.602241E-4,0.088636145,0.0
28.0,v3942,0.2509804,0.008037105,0.0
28.0,v1225,0.33482727,0.013737193,0.0
28.0,v3953,0.2509804,0.03042771,0.0
28.0,v175,5.602241E-4,0.06726549,0.0
28.0,v748,5.602241E-4,0.07916657,0.0
28.0,v2593,0.12605043,0.01922496,0.0
28.0,v3507,0.0,0.21163613,0.0
28.0,v2079,0.24985994,0.067573935,0.0
28.0,v883,0.24985994,0.05941941,0.0
28.0,v201,0.24985994,0.053358994,0.0
28.0,v3379,0.12605043,0.035811633,0.0
28.0,v3402,0.25042018,0.016696572,0.0
28.0,v3597,0.2509804,0.040814646,0.0
28.0,v1867,0.2509804,0.03080853,0.0
28.0,v3995,0.0,0.014126719,0.0
28.0,v1852,0.12605043,0.024617791,0.0
28.0,v3253,0.2509804,0.034491718,0.0
28.0,v634,0.37591037,0.013479339,0.0
28.0,v2114,5.602241E-4,0.0577091,0.0
28.0,v919,0.2509804,0.029524177,0.0
28.0,v2831,0.0,0.0681744,0.0
28.0,v4166,0.2509804,0.025775243,0.0
28.0,v1585,5.602241E-4,0.021991566,0.0
28.0,v1843,0.2509804,0.033087064,0.0
28.0,v647,0.2509804,0.020195354,0.0
28.0,v4203,0.0,0.06463823,0.0
28.0,v4168,0.2509804,0.021765305,0.0
28.0,v3576,0.0,0.079451874,0.0
28.0,v759,0.0,0.09171811,0.0
27.0,v1971,0.4997199,0.00686058,0.0
27.0,v4227,5.602241E-4,0.0955953,0.0
27.0,v2389,0.0,0.02142455,0.0
27.0,v3502,0.0,0.21163613,0.0
27.0,v2486,0.2509804,0.022159074,0.0
27.0,v3156,0.2509804,0.03441033,0.0
27.0,v2604,0.37591037,0.0096402895,0.0
27.0,v3254,0.2509804,0.03653037,0.0
27.0,v3066,0.37591037,0.015722513,0.0
27.0,v128,0.37591037,0.02048623,0.0
27.0,v4026,0.2509804,0.029927155,0.0
27.0,v3257,0.2509804,0.042640828,0.0
27.0,v1629,0.2509804,0.02476495,0.0
27.0,v4446,0.2509804,0.02176165,0.0
27.0,v4428,0.37591037,0.015722057,0.0
27.0,v3652,0.2509804,0.028328914,0.0
27.0,v3321,0.24985994,0.07464834,0.0
27.0,v757,0.0,0.09334276,0.0
27.0,v3098,0.2509804,0.041007243,0.0
27.0,v4141,0.24985994,0.042999323,0.0
27.0,v2710,0.2509804,0.023942588,0.0
27.0,v3575,0.0,0.08008352,0.0
27.0,v1010,0.0,0.02996596,0.0
27.0,v4431,0.2509804,0.012707499,0.0
27.0,v2830,0.0,0.06823893,0.0
27.0,v393,0.24985994,0.072234765,0.0
27.0,v3373,0.2509804,0.04881619,0.0
27.0,v1089,0.0011204482,0.047170192,0.0
27.0,v867,0.0,0.07046533,0.0
27.0,v2630,0.2509804,0.020644901,0.0
27.0,v2306,0.2509804,0.022240374,0.0
27.0,v905,5.602241E-4,0.0933749,0.0
27.0,v2275,0.25042018,0.0482011,0.0
27.0,v3602,0.2509804,0.031340133,0.0
27.0,v3449,5.602241E-4,0.058840454,0.0
27.0,v4202,0.0,0.06464398,0.0
27.0,v979,0.0,0.051309455,0.0
27.0,v3656,0.2509804,0.036478296,0.0
27.0,v758,0.0,0.0918658,0.0
27.0,v2647,0.2509804,0.028093787,0.0
27.0,v3796,0.2509804,0.014047151,0.0
27.0,v4062,0.2509804,0.046072282,0.0
27.0,v1670,0.37591037,0.01009928,0.0
27.0,v2126,0.2509804,0.022054637,0.0
27.0,v334,0.2509804,0.033612695,0.0
27.0,v3448,0.0011204482,0.057233363,0.0
27.0,v3235,0.0,0.24942133,0.0
27.0,v1791,0.2509804,0.009972139,0.0
27.0,v490,0.24985994,0.050122123,0.0
27.0,v1704,0.37591037,0.008882942,0.0
27.0,v1271,0.0,0.020997342,0.0
27.0,v1646,0.12605043,0.050184257,0.0
27.0,v2039,0.2509804,0.030411642,0.0
27.0,v4016,0.1254902,0.0347609,0.0
27.0,v186,0.0,0.14839703,0.0
27.0,v2571,0.12605043,0.030837558,0.0
27.0,v2904,0.24985994,0.056306805,0.0
27.0,v3959,0.37591037,0.015846293,0.0
27.0,v3376,0.2509804,0.042640146,0.0
27.0,v2395,0.0,0.014873191,0.0
27.0,v3785,0.0,0.049847525,0.0
27.0,v3085,0.0,0.019978879,0.0
27.0,v2737,0.2509804,0.017391276,0.0
27.0,v4167,0.2509804,0.023744088,0.0
27.0,v3946,0.2509804,0.016103338,0.0
27.0,v1899,0.37591037,0.0168494,0.0
27.0,v2517,0.0,0.05593591,0.0
27.0,v3146,0.2509804,0.05475552,0.0
26.0,v3747,0.33482727,0.011444234,0.0
26.0,v1024,0.2509804,0.010086726,0.0
26.0,v2431,0.24985994,0.101459056,0.0
26.0,v2516,0.0,0.056000363,0.0
26.0,v3667,0.12605043,0.009300946,0.0
26.0,v185,0.0,0.14840284,0.0
26.0,v4456,0.2509804,0.03169776,0.0
26.0,v3084,0.0,0.020036308,0.0
26.0,v2969,0.16825397,0.05823168,0.0
26.0,v4201,0.0,0.06470145,0.0
26.0,v1913,0.2509804,0.036739215,0.0
26.0,v2213,0.37591037,0.020951599,0.0
26.0,v986,0.0011204482,0.058406632,0.0
26.0,v3680,0.37591037,0.009488888,0.0
26.0,v3263,0.2509804,0.05483766,0.0
26.0,v3952,0.2509804,0.028323665,0.0
26.0,v3593,0.37591037,0.009812602,0.0
26.0,v1434,0.2509804,0.016101658,0.0
26.0,v187,0.0,0.14839645,0.0
26.0,v3004,0.37591037,0.024643138,0.0
26.0,v2344,5.602241E-4,0.0389733,0.0
26.0,v131,0.2509804,0.021575162,0.0
26.0,v802,0.4997199,0.0040238956,0.0
26.0,v851,5.602241E-4,0.043253522,0.0
26.0,v3241,0.12605043,0.0092236,0.0
26.0,v4282,0.0011204482,0.03952934,0.0
26.0,v2283,0.1254902,0.04446238,0.0
26.0,v2394,0.0,0.014930681,0.0
26.0,v3078,0.37591037,0.017255565,0.0
26.0,v1705,0.37591037,0.009733696,0.0
26.0,v1543,0.24985994,0.090085246,0.0
26.0,v3236,0.0,0.24942133,0.0
26.0,v392,5.602241E-4,0.09870755,0.0
26.0,v4029,0.2509804,0.01441473,0.0
26.0,v4003,5.602241E-4,0.02995495,0.0
26.0,v3478,0.37591037,0.028207947,0.0
26.0,v2282,0.24985994,0.04447615,0.0
26.0,v3005,0.2509804,0.021840302,0.0
26.0,v3679,0.37591037,0.008835487,0.0
26.0,v4031,0.37591037,0.019022657,0.0
26.0,v916,0.2509804,0.02810066,0.0
26.0,v1378,0.12605043,0.07735094,0.0
26.0,v3861,0.2509804,0.039008625,0.0
26.0,v2829,0.0,0.06888426,0.0
26.0,v1930,0.2509804,0.044219047,0.0
26.0,v3784,0.0,0.04985397,0.0
26.0,v738,5.602241E-4,0.08208937,0.0
26.0,v217,0.24985994,0.046192948,0.0
26.0,v174,0.24985994,0.06727124,0.0
26.0,v3420,0.25042018,0.05090201,0.0
26.0,v3340,0.2509804,0.024249626,0.0
26.0,v1626,0.2509804,0.019413294,0.0
26.0,v458,5.602241E-4,0.059051838,0.0
26.0,v1576,0.4997199,0.0040300293,0.0
26.0,v1933,0.2509804,0.049894076,0.0
26.0,v3054,0.37591037,0.011191087,0.0
26.0,v2261,5.602241E-4,0.10489804,0.0
26.0,v2402,0.24985994,0.092251725,0.0
26.0,v1744,0.2509804,0.013953287,0.0
26.0,v214,0.1254902,0.047155984,0.0
26.0,v4046,0.0,0.08132225,0.0
26.0,v4279,0.0011204482,0.039382078,0.0
26.0,v2388,0.0,0.021425126,0.0
26.0,v1270,0.0,0.021003839,0.0
26.0,v646,0.2509804,0.022240449,0.0
26.0,v4015,0.24985994,0.0347609,0.0
26.0,v1840,0.2509804,0.03852155,0.0
26.0,v3505,0.0,0.21163613,0.0
26.0,v184,0.0,0.1484609,0.0
26.0,v1461,5.602241E-4,0.06920665,0.0
26.0,v1557,0.12605043,0.009230313,0.0
26.0,v978,0.0,0.051309522,0.0
